Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Nearest_Station,Station_Province,Distance_km,PAR_START,PAR_END,Duration_in_PAR_Hours,Max_Sustained_Wind_kph,Typhoon_Type,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Weather_Station_Mapped,Weather_Records_Found,Weather_Days_Covered,cluster,level
PAENG,2022,5,CAMARINES SUR,PILI,328,1358,19,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,69.15830429,10/26/2022,10/31/2022,124.7,110,STS,108.8,202.6,988.7,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,PRESENTACION,1271,5171,16,0,0,0,1,14,15,0,0.0,VIRAC,CATANDUANES,58.00384448,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,RAGAY,581,2612,27,0,0,0,6,40,46,0,0.0,DAET,CAMARINES NORTE,43.39706628,10/26/2022,10/31/2022,124.7,110,STS,105.6,267.0,989.5,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,SAN FERNANDO,601,2576,19,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,68.89951535,10/26/2022,10/31/2022,124.7,110,STS,105.6,267.0,989.5,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,SAN JOSE,419,1739,21,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,64.96142092,10/26/2022,10/31/2022,124.7,110,STS,108.8,202.6,988.7,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,SIPOCOT,465,1926,20,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,35.79568644,10/26/2022,10/31/2022,124.7,110,STS,105.6,267.0,989.5,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,SIRUMA,871,3646,20,0,0,0,3,23,26,0,0.0,DAET,CAMARINES NORTE,34.34045515,10/26/2022,10/31/2022,124.7,110,STS,105.6,267.0,989.5,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,TIGAON,415,1691,21,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,61.15181108,10/26/2022,10/31/2022,124.7,110,STS,108.8,202.6,988.7,1,6,6,2,2
PAENG,2022,5,CAMARINES SUR,TINAMBAC,1628,6552,24,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,44.1440483,10/26/2022,10/31/2022,124.7,110,STS,105.6,267.0,989.5,1,6,6,2,2
QUINTA,2020,5,CAMARINES SUR,BAAO,2658,10856,30,0,0,0,42,635,677,0,0.0,LEGAZPI CITY,ALBAY,55.02861822,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,BALATAN,402,1643,11,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,57.23338293,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,BATO,2355,9798,19,0,0,0,10,77,87,0,0.0,LEGAZPI CITY,ALBAY,49.6498711,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,BOMBON,137,561,7,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,55.76191631,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,BUHI,800,3735,122,0,0,0,36,649,685,0,0.0,LEGAZPI CITY,ALBAY,40.57769578,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,BULA,1169,4940,22,0,0,0,10,283,293,0,0.0,LEGAZPI CITY,ALBAY,61.95097598,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,CABUSAO,620,2227,9,0,0,0,3,77,80,0,0.0,DAET,CAMARINES NORTE,43.95103403,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,CALABANGA,906,3473,24,1,0,0,16,301,317,0,0.0,DAET,CAMARINES NORTE,57.23822744,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,CAMALIGAN,142,587,8,0,0,0,3,76,79,0,0.0,DAET,CAMARINES NORTE,59.58735431,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,CANAMAN,685,3425,18,0,0,0,7,678,685,0,0.0,DAET,CAMARINES NORTE,56.51718527,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,CARAMOAN,214,976,12,0,0,0,5,60,65,0,0.0,VIRAC,CATANDUANES,34.30182357,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,DEL GALLEGO,143,700,4,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,32.4472955,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,GAINZA,232,723,8,0,0,0,3,1,4,0,0.0,DAET,CAMARINES NORTE,60.22391053,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,GARCHITORENA,608,2635,9,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,63.59731153,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,GOA,1843,8603,31,0,0,0,24,1816,1840,0,0.0,DAET,CAMARINES NORTE,67.01694427,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,IRIGA CITY,357,996,3,0,0,0,7,2,9,0,0.0,LEGAZPI CITY,ALBAY,47.18655354,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,LAGONOY,294,1216,12,0,0,0,0,7,7,0,0.0,DAET,CAMARINES NORTE,67.82512985,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,LIBMANAN,1333,5771,42,0,0,0,39,1246,1285,0,0.0,DAET,CAMARINES NORTE,50.55338371,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,LUPI,49,203,3,0,0,0,1,40,41,0,0.0,DAET,CAMARINES NORTE,30.96958136,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,MAGARAO,173,772,12,0,0,0,8,44,52,0,0.0,DAET,CAMARINES NORTE,54.74940372,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,MILAOR,919,4630,20,0,0,0,1,64,65,0,0.0,DAET,CAMARINES NORTE,63.45051821,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,MINALABAC,464,1891,9,0,0,0,20,6,26,0,0.0,LEGAZPI CITY,ALBAY,71.67508685,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,NABUA,737,3019,30,0,0,0,12,333,345,0,0.0,LEGAZPI CITY,ALBAY,51.17322659,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,NAGA CITY,831,3212,15,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,62.61852112,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,OCAMPO,0,0,0,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,61.99882741,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,PAMPLONA,405,1784,16,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,60.05243656,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,PASACAO,732,3192,11,0,0,0,44,685,729,0,0.0,DAET,CAMARINES NORTE,63.44414424,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,PILI,1964,9820,13,0,0,0,79,1867,1946,0,0.0,LEGAZPI CITY,ALBAY,69.15830429,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,PRESENTACION,421,1643,7,0,0,0,9,360,369,0,0.0,VIRAC,CATANDUANES,58.00384448,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,RAGAY,406,1803,24,0,0,0,1,1,2,0,0.0,DAET,CAMARINES NORTE,43.39706628,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,SAN FERNANDO,160,757,17,0,0,0,8,126,134,0,0.0,DAET,CAMARINES NORTE,68.89951535,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,SAN JOSE,1074,4345,24,0,0,0,64,904,968,0,0.0,LEGAZPI CITY,ALBAY,64.96142092,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,SIPOCOT,557,2196,23,0,0,0,1,116,117,0,0.0,DAET,CAMARINES NORTE,35.79568644,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,SIRUMA,25,94,2,0,0,0,0,23,23,0,0.0,DAET,CAMARINES NORTE,34.34045515,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,TIGAON,350,1363,18,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,61.15181108,10/23/2020,10/27/2020,71.0,150,TY,282.7,301.8,981.6,1,5,5,2,2
QUINTA,2020,5,CAMARINES SUR,TINAMBAC,1347,5837,27,0,0,0,5,555,560,0,0.0,DAET,CAMARINES NORTE,44.1440483,10/23/2020,10/27/2020,71.0,150,TY,41.4,89.0,989.0,1,5,5,2,2
ROLLY,2020,5,CAMARINES SUR,BAAO,192,800,11,0,0,0,92,100,192,0,260000.0,LEGAZPI CITY,ALBAY,55.02861822,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,BALATAN,576,2693,10,0,0,0,0,0,0,0,754625.0,LEGAZPI CITY,ALBAY,57.23338293,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,BATO,7760,26515,33,0,0,0,908,5002,5910,0,2439754.0,LEGAZPI CITY,ALBAY,49.6498711,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,1,1
ROLLY,2020,5,CAMARINES SUR,BOMBON,554,2023,8,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,55.76191631,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,BUHI,612,2264,7,0,0,0,0,0,0,0,1315217.0,LEGAZPI CITY,ALBAY,40.57769578,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,BULA,269,1160,14,0,0,0,100,169,269,0,0.0,LEGAZPI CITY,ALBAY,61.95097598,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,CABUSAO,898,3274,9,0,0,0,98,800,898,0,2000000.0,DAET,CAMARINES NORTE,43.95103403,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,CALABANGA,2790,10802,42,0,0,0,790,2000,2790,0,1129640.0,DAET,CAMARINES NORTE,57.23822744,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,CAMALIGAN,279,1003,11,0,0,0,0,0,0,0,783300.0,DAET,CAMARINES NORTE,59.58735431,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,CANAMAN,371,1481,18,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,56.51718527,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,CARAMOAN,308,1402,8,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,34.30182357,10/29/2020,11/3/2020,122.0,225,STY,238.0,245.8,924.9,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,DEL GALLEGO,548,2359,24,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,32.4472955,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,GAINZA,162,595,8,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,60.22391053,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,GARCHITORENA,54,256,2,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,63.59731153,10/29/2020,11/3/2020,122.0,225,STY,238.0,245.8,924.9,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,GOA,461,2093,15,0,0,0,0,0,0,0,308500.0,DAET,CAMARINES NORTE,67.01694427,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,IRIGA CITY,8317,34462,37,0,0,0,937,7380,8317,0,479395.48,LEGAZPI CITY,ALBAY,47.18655354,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,1,1
ROLLY,2020,5,CAMARINES SUR,LAGONOY,107,451,3,0,0,0,0,0,0,0,541419.0,DAET,CAMARINES NORTE,67.82512985,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,LIBMANAN,0,0,0,0,0,0,0,0,0,0,938700.0,DAET,CAMARINES NORTE,50.55338371,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,LUPI,502,1838,20,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,30.96958136,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,MAGARAO,1212,4718,15,0,0,0,500,712,1212,0,1047970.0,DAET,CAMARINES NORTE,54.74940372,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,MILAOR,1587,5894,19,0,0,0,0,0,0,0,308500.0,DAET,CAMARINES NORTE,63.45051821,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,MINALABAC,2253,8500,25,0,0,0,0,0,0,0,308500.0,LEGAZPI CITY,ALBAY,71.67508685,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,NABUA,1857,8937,42,0,0,0,0,0,0,0,617000.0,LEGAZPI CITY,ALBAY,51.17322659,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,NAGA CITY,304,1171,5,0,0,0,150,154,304,0,0.0,DAET,CAMARINES NORTE,62.61852112,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,OCAMPO,950,3815,24,0,0,0,0,0,0,0,0.0,LEGAZPI CITY,ALBAY,61.99882741,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,PAMPLONA,886,3607,16,0,0,0,300,586,886,0,0.0,DAET,CAMARINES NORTE,60.05243656,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,PASACAO,451,2022,6,0,0,0,100,351,451,0,493600.0,DAET,CAMARINES NORTE,63.44414424,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,PILI,145,592,4,0,0,0,60,85,145,0,0.0,LEGAZPI CITY,ALBAY,69.15830429,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,RAGAY,1156,4590,36,0,0,0,0,0,0,0,0.0,DAET,CAMARINES NORTE,43.39706628,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,SAN FERNANDO,285,1400,16,0,0,0,100,185,285,0,308500.0,DAET,CAMARINES NORTE,68.89951535,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,SAN JOSE,1082,4383,26,0,0,0,0,0,0,0,308500.0,LEGAZPI CITY,ALBAY,64.96142092,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,SIRUMA,2735,10517,22,0,0,0,42,271,313,0,1126305.0,DAET,CAMARINES NORTE,34.34045515,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,TIGAON,0,0,0,0,0,0,0,0,0,0,796980.0,LEGAZPI CITY,ALBAY,61.15181108,10/29/2020,11/3/2020,122.0,225,STY,166.7,287.9,981.0,1,6,6,2,2
ROLLY,2020,5,CAMARINES SUR,TINAMBAC,2845,12399,37,0,0,0,408,2437,2845,0,724000.0,DAET,CAMARINES NORTE,44.1440483,10/29/2020,11/3/2020,122.0,225,STY,53.5,107.8,995.0,1,6,6,2,2
AMANG,2023,5,CATANDUANES,SAN ANDRES,3,5,2,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,9.232823198,4/11/2023,4/13/2023,60.0,55,TD,63.8,65.4,1003.6,1,3,3,2,2
AMBO,2020,5,CATANDUANES,BAGAMANOC,14,68,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,40.91081334,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,BATO,469,1979,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,8.469894437,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,CARAMOAN,30,126,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,30.17101167,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,GIGMOTO,72,284,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,25.79813241,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,PANDAN,47,213,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,52.50108347,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,PANGANIBAN,11,31,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,35.15943664,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,SAN ANDRES,376,1359,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,9.232823198,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,SAN MIGUEL,2,7,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,13.31866097,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
AMBO,2020,5,CATANDUANES,VIRAC,1159,5415,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,5.600760593,5/10/2020,5/17/2020,198.0,155,TY,162.1,206.0,1005.6,1,8,8,2,2
DANTE,2021,5,CATANDUANES,BAGAMANOC,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,40.91081334,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,BARAS,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,18.34840468,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,BATO,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,8.469894437,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,CARAMOAN,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,30.17101167,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,GIGMOTO,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,25.79813241,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,PANDAN,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,52.50108347,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,PANGANIBAN,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,35.15943664,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,SAN ANDRES,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,9.232823198,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,SAN MIGUEL,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,13.31866097,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,VIGA,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,30.28583536,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
DANTE,2021,5,CATANDUANES,VIRAC,0,0,0,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,5.600760593,5/30/2021,6/5/2021,154.0,75,TS,17.0,31.4,1005.3,1,7,7,2,2
PAENG,2022,5,CATANDUANES,BAGAMANOC,451,1646,16,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,40.91081334,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,BARAS,1033,3973,26,0,0,0,11,40,51,0,0.0,VIRAC,CATANDUANES,18.34840468,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,BATO,2049,7836,22,1,0,0,1,2,3,0,0.0,VIRAC,CATANDUANES,8.469894437,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,CARAMOAN,501,2326,17,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,30.17101167,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,GIGMOTO,328,1142,8,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,25.79813241,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,PANDAN,1094,4605,25,0,0,0,6,240,246,0,0.0,VIRAC,CATANDUANES,52.50108347,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,PANGANIBAN,346,1398,17,0,0,0,2,18,20,0,0.0,VIRAC,CATANDUANES,35.15943664,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,SAN ANDRES,569,2336,17,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,9.232823198,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,SAN MIGUEL,2245,7693,19,0,4,0,0,0,0,0,0.0,VIRAC,CATANDUANES,13.31866097,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,VIGA,324,1246,14,0,0,0,5,28,33,0,0.0,VIRAC,CATANDUANES,30.28583536,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
PAENG,2022,5,CATANDUANES,VIRAC,3350,12239,38,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,5.600760593,10/26/2022,10/31/2022,124.7,110,STS,95.8,175.8,984.2,1,6,6,2,2
QUINTA,2020,5,CATANDUANES,BAGAMANOC,602,3637,17,0,0,0,26,552,578,0,0.0,VIRAC,CATANDUANES,40.91081334,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CATANDUANES,BARAS,1868,6151,26,0,0,0,108,1083,1191,0,0.0,VIRAC,CATANDUANES,18.34840468,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CATANDUANES,BATO,1920,7410,22,0,0,0,0,0,0,0,0.0,VIRAC,CATANDUANES,8.469894437,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CATANDUANES,CARAMOAN,714,3460,26,0,1,0,13,77,90,0,0.0,VIRAC,CATANDUANES,30.17101167,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
QUINTA,2020,5,CATANDUANES,GIGMOTO,957,3509,8,3,0,1,0,0,0,0,0.0,VIRAC,CATANDUANES,25.79813241,10/23/2020,10/27/2020,71.0,150,TY,108.0,197.2,978.4,1,5,5,2,2
